LCLid,Mean_KWH_January,Mean_KWH_February,Mean_KWH_March,Mean_KWH_April,Mean_KWH_May,Mean_KWH_June,Mean_KWH_July,Mean_KWH_August,Mean_KWH_September,Mean_KWH_October,Mean_KWH_November,Mean_KWH_December
MAC004799,0.1943055742108798,0.3215687730111524,0.3136111482202821,0.4353684935461485,0.0897427803895231,0.0936932685634975,0.3008321020819341,0.0603693754197448,0.2494770513908206,0.09587306917394224,0.10970714781401804,0.20405574217595704
MAC004800,0.1373693754197448,0.1781799256505576,0.6352240922611035,0.1397321304649549,0.097484889187374,0.1828771686328938,0.0664472800537273,0.34023371403626596,0.2212630118667592,0.25925587642713227,0.1864607910478834,0.2793371388851578
MAC004801,0.1564936198791135,0.602741263197026,0.203622565480188,0.23348646759195,0.1800483547347212,0.1152845246356696,0.2231927468099395,0.15737206178643384,0.09890631505898681,0.06138885157824043,0.13614781415683555,0.21237541954331768
MAC004803,0.1115117528542646,0.020567264573991,0.1047011417058428,0.6153157526717558,0.1299496306245802,0.1566738376127689,0.0832894558092679,0.037511081262592345,0.09157321304649549,0.1658334452652787,0.16051630811936154,0.08499865681665547
MAC004804,0.1517782257392473,0.1643057230421686,0.6358227,0.5517460098542678,0.4359140364674278,0.1125833332638888,0.0382411014103425,0.12142981867024849,0.42662873004857743,0.13541370053727333,0.07006939632199861,0.2801685692411014
MAC004805,0.2336391129704301,0.0474877323420074,1.3844029578240429,0.4598077718945176,0.602527871457354,0.1493004857043719,0.3022263265950302,0.38596977790463394,0.24467175572519084,0.12794425782404298,0.3184066622484386,0.2394539961047683
MAC004806,0.5861947611820013,0.0667762081784386,0.3366297042338709,0.4581478149201943,0.1112659503693754,0.0685857044413601,0.1712075218938885,0.1037568838146407,0.2932144344205413,0.2724748153122901,0.29697432331714085,0.21544795157824043
MAC004807,0.1337562122229684,0.0639985130111524,0.3437931503022162,0.03658986814712,0.2489926124916051,0.1660104095766828,0.2287258064516129,0.5279818664204164,0.543816666875,0.28057353928811285,0.13674045808466342,0.4766977833445265
MAC004808,0.2688549363331095,0.0804758364312267,0.2011826728676964,0.1201408743927827,0.1491974480188045,0.1034115198473282,0.1021108126259234,0.13286971121558092,0.11763081193615545,0.16356480852921423,0.38120402553782096,0.5181987912021491
MAC004809,0.4112552047683008,0.2173434944237918,0.2138294157824043,0.0529049271339347,0.1528126257891202,0.320315753018737,0.089489590396239,0.1294361561155914,0.14659403192227619,0.1354291471457354,0.49827689097848715,0.1246662190732035
MAC004810,0.1823784,0.1948743494423792,0.9567031559435863,0.0955246357390701,0.2195668231699127,0.1599875086051353,0.2743807924110141,0.1403781061114842,0.008020818875780707,0.16194627266621894,0.059394170714781404,0.1111437206850235
MAC004812,0.140807795766129,0.0825026022304832,0.0481739422431161,0.7180839685634975,0.1761981195433176,0.1430360860513532,0.041916051040967,0.23494224298186703,0.18398403879250522,0.08429079919409,0.10375919486467731,0.10139825392881127
MAC004813,0.0580329079919409,0.2884602230483271,0.3578999325050369,0.3544576384027778,0.0763854936198791,0.2634836918806384,0.0913559435862995,0.16908126265950302,0.2183150589868147,0.21205775681665548,0.4800999301179736,0.17575486903962392
MAC004815,0.3586084621222297,0.2714014869888476,0.1723317661517797,0.192956974462179,0.0781242444593687,0.3194004163775156,0.1301504368032236,0.09275554063129617,0.11009437890353922,0.24964607118871726,0.2652123526717557,0.13135661517797179
MAC004816,0.0771309603760913,0.2083680297397769,0.6352686364674278,0.1557855655794587,0.180293485560779,0.0696349757113115,0.0741490933512424,0.05587105439892546,0.055303955586398335,0.20631229019476158,0.060684247050659265,0.06921692411014103
MAC004817,0.0906648757555406,0.5061197030483271,0.1605809267965077,0.1018916666666666,0.1024110141034251,0.1949666897987508,0.1436084620550705,0.12262256548018804,0.0632324774462179,0.2666460713230356,0.08423455933379598,0.17180645161290323
MAC004819,0.1135688382135661,0.1952565054275093,0.4823848216252518,0.1292227619708535,0.1840026864338482,0.0936419151977793,0.0863962390866353,0.08202283411685696,0.4889583624566273,0.17774076561450639,0.2078029146426093,0.30196171994627263
MAC004820,0.1252076612903225,0.0859085501858736,0.1375661517797179,0.06270853573907,0.1117479838709677,0.0405877862595419,0.1715661517797179,0.13663734029550034,0.2846932683553088,0.19015389784946238,0.10782512144344206,0.07646004029550034
MAC004823,0.3484680993955675,0.0484104,0.2312128945601074,0.0916398334489937,0.1344146505376344,0.3506384454545455,0.0716588313633311,0.38116924103425115,0.2508570437890354,0.22993010752688173,0.16809114574652778,0.08139355271994626
MAC004824,0.1827965077233042,0.2964171005204461,0.3973916554508748,0.1186960444136016,0.0570161182001343,0.1972283136710617,0.3017394224311618,0.04785762256548019,0.24130881325468423,0.11128206850235058,0.21848646786953504,0.08574412364002686
MAC004826,0.5755856267965077,0.1511286245353159,0.4079529886501007,0.1827117934403349,0.0300752688172043,0.2343351839000694,0.192287440967092,0.11781799872397583,0.053268563497571135,0.1410100806451613,0.6241818181818182,0.22642511786433847
MAC004828,0.0327360644728005,0.1111873605947955,0.0614016118200134,0.1342755029840388,0.1484775015446608,0.0899770279971284,0.2004775017461383,0.1886286098052384,0.044218598195697435,0.17694627266621896,0.865523247258848,0.08717864338482202
MAC004829,0.1682762094758064,0.1096773234200743,0.6067374080591001,0.4259299091603053,0.3370705169241101,0.0887938931297709,0.1144123572867696,0.12773673593015447,0.1682456626648161,0.1404419071860309,0.10882650943789036,0.6367588994627267
MAC004830,0.0490946944257891,0.7230833955323902,0.1739274192876344,0.709474305625,0.174537944996642,0.2501103403192228,0.0729012760913364,0.08923572867696442,0.13144344205412908,0.07315721990553306,0.278316447258848,0.06371457353928811
MAC004831,0.0700402955003358,0.1509234198513011,0.3089872228648285,0.1172602644398051,0.1128508064516129,0.057825,0.1644586974479516,0.12228945601074546,0.3164052739764053,0.30819274674278035,0.06561346287300486,0.11043183344526528
MAC004833,0.0648817998656816,0.1700883885615251,0.658608461450638,0.3411616931297709,0.2302981865010073,0.1012984038861901,0.2917159167226326,0.2608575268817204,0.10995833333333334,0.2165883143049026,0.1832949340041638,0.1341390194761585
MAC004834,0.0814667562122229,0.1781943410275502,0.7855023515782406,0.1667113115891741,0.3233794492948287,0.1716703677307425,0.2338139691739422,0.1024116856279382,0.38372241505898685,0.11503641267700607,0.08654198473282443,0.27094587106176266
MAC004835,0.2207206178643385,0.2196498139776951,0.6633169906648758,0.1916495490631506,0.0700349227669576,0.0801429562109646,0.0686747311827957,0.09317461383478845,0.06632130464954893,0.336513096373405,0.24302943273510408,0.26634721296171926
MAC004836,0.2101591671591672,0.792055018810409,0.6546809930826059,0.2493442052741152,0.2458529214237743,0.1401575294934073,0.3078072532572196,0.07736400268636669,0.2130340042331714,0.2782672934855608,0.12712144337265788,0.21083814640698453
MAC004839,0.0673646742780389,0.3831219331598512,0.0401820013431833,0.1871360166551006,0.2957635999328408,0.0891859819569743,0.1162686368032236,0.4159697784419073,0.0563178348369188,0.05755406312961719,0.03884038861901457,1.48503291047683
MAC004840,0.3051417058428475,0.0883769516728624,0.1286220578345662,0.0639451769604441,0.0415171255876427,0.1562303955586398,0.2651880456682337,0.2527951645399597,0.13729007626648163,0.08074345198119544,0.13700069396252604,0.007732034922766958
MAC004841,0.2924741436534587,0.38296951732342,0.055089321692411,0.1090936849410132,0.4096830087978509,0.0567009021512838,0.1132746809939556,0.31426930819341836,0.11462456627342124,0.20767562142377435,0.20343194416666666,0.06344929482874412
MAC004842,0.2201077965423729,0.1893747211895911,0.1266474671061762,0.1869451768910479,0.2225903291470785,0.2914524635669674,0.3631887173270651,0.42008193438549357,0.1295267175572519,0.21697044996642043,0.1358126301873699,0.24729079926124914
MAC004843,0.4669959708529214,0.9933026013382898,0.968723975151108,0.1121630811936155,0.2254486231699127,0.1852213737682165,0.1042746809939556,0.13388448623237073,0.253587786259542,0.05117192746809939,0.12394101318528798,0.08937139019476159
MAC004844,0.1893922095366017,0.1685866170260223,0.5105654796507724,0.1667931992366412,0.0904233870967742,0.2052595419847328,0.5905789117528543,0.12368703828072532,0.27850173462873007,0.08155309139784946,0.12131922262317836,0.23803760913364674
MAC004845,0.1146265950302216,0.5237539032713755,0.2429409000671591,0.10771111125,0.0965466756212223,0.1307182512144344,0.1341799865681665,0.0016346541302887845,0.1516675919500347,0.1009160510409671,0.22599167251908397,0.13373942249832102
MAC004846,0.07980120886501,0.4236171006691449,0.1644821788836583,0.1538888889583333,0.2444640699126931,0.0317765439972241,0.1471229012760241,0.1961443922095366,0.1222192920888272,0.09761719274680994,0.3014420542678695,0.28144123552719946
MAC004847,0.2830987239758227,0.1441553904089219,0.5235721960376091,0.0713733518390006,0.0428932169241101,0.1643532269951422,0.1326601746138347,0.26913230362659507,0.2479243582928522,0.1644965306090979,0.06234489937543373,0.26278038945601073
MAC004848,0.1525433176628609,0.33833159866171,0.1367709872397582,0.2562643997918112,0.1256131631967763,0.2254323386537127,0.3396809938213566,0.09703022162525185,0.09374184594031922,0.2081162633736559,0.15918459396252602,0.2053257219610477
MAC004849,0.1162813969106783,0.167040892267658,0.0431652115513767,0.1404263888194444,0.2685477152553763,0.2280575989590562,0.159852249832102,0.05746541302887844,0.2050825815405968,0.5818616512424446,0.14679805690492714,0.45936333069173946
MAC004850,0.1240335795836131,0.3282775298363095,0.1064204163868368,0.3963289377515614,0.1159677636668905,0.0671596113809854,0.0963841504365345,0.11820914593140551,0.24171547536433033,0.5370047000671592,0.18341290770298405,0.07167562122229684
MAC004852,0.5437951643384822,0.2251182156133828,0.1459939556749496,0.1779993059680777,0.1395352585627938,0.3169346767199444,0.0598717259905977,0.3966964403626595,0.1916349757113116,0.10474345198119543,0.2878181818181818,0.04945130967092008
MAC004853,0.0868139690396239,0.3136267655762081,0.3346648756212222,0.1326569037656903,0.1087145735392881,0.1944129077723803,0.1064204163196776,0.27575016789791806,0.23066759188063843,0.3045842848220282,0.0755732342007435,0.08001880456682336
MAC004854,9.805238415043652e-05,0.6837823488406881,0.1516937540631296,0.1748605136710617,0.1616386836803223,0.3489049270645385,0.0622498321020819,0.16932773680322366,0.17695836224843858,0.08787038280725319,0.21855239424011103,0.5891833443250504
MAC004856,0.1804042981867025,0.2112185873605948,0.3835554063801208,0.3411290770298404,0.0575782404298186,0.1391582234559333,0.1240510411685695,0.19980120852921426,0.19131644691186678,0.19121222290127604,0.08002220680083276,0.07113498992612492
MAC004857,0.2319543011424731,0.1105368029739777,0.9061645400268638,0.0707009021512838,0.2353727334452652,0.4492401104788341,0.3588005372733378,0.09994963069173943,0.21288619014573212,0.08236064472800537,0.0422488174077578,0.5251000673606447
MAC004858,0.8657595686366689,0.6718498139033457,0.1187286769644056,0.2190839694656488,0.2031450638012088,0.0917585010409437,0.0438306451612903,0.03889321692411014,0.10628730048577377,0.2499146424705066,0.24024427460097156,0.24088045674949632
MAC004859,0.3588186707857622,1.4592379189591078,0.3213346778225806,0.4589618326856349,0.3005862990597716,0.3274975705759889,0.119648085963734,0.11185292142377434,0.13012838306731436,0.10800806471774192,0.2800229165277778,0.2734123576225655
MAC004860,0.0874815312290127,0.3457680294423792,0.1840167896574882,0.0472290076335877,0.135226997985225,0.6931145036086052,0.1961390194089993,0.13000134318334453,0.14121374045801527,0.039021505376344086,0.17812491339347675,0.12762323700470116
MAC004861,0.4505772848118279,0.3268646840892193,0.2347602416386836,0.5574871619708536,0.0109046339825386,0.1307543372657876,0.1405241933467742,0.3570812621222297,0.13728799437890354,0.12853794492948287,0.4079354617626648,0.014476158495634654
MAC004862,0.1866957689724647,0.3305104321907601,0.2912746807924782,0.2092692575988896,0.1837367364674278,0.1711276888272033,0.1020745465413028,0.06354936198791135,0.2514551724137931,0.2106501010073875,0.5053331018736988,0.27644959677419356
MAC004863,0.9001074539288113,0.1987197026022304,0.1954801880456682,0.229830201809325,0.2563646742780389,0.1962109646079111,0.1293404969778374,0.3080664876427132,0.07457737689104789,0.12251511081262594,0.1244351145038168,0.33754331759570183
MAC004864,0.1831591671591672,0.9224758369516728,0.079513440860215,0.0936613462873005,0.2299321692411014,0.5191624994444445,0.2924422687373396,0.08944989912575656,0.275726578834143,0.09687978509066487,0.10647258848022206,0.00645869711215581
MAC004865,0.5678092678307589,0.0460118959107806,0.1166601746138347,0.1029555863983344,0.0583183344526527,0.1361075642609299,0.1232417732034922,0.15324966261808365,0.15441637751561416,0.1006178643384822,0.0963879250520472,0.31632437877770314
MAC004866,0.4236333096037609,0.3793620817100371,0.2063807924781732,0.2592234559333796,0.313074597110215,0.1021727966689798,0.0954976493619879,0.03934586971121558,0.10754267869535045,0.22434274193548387,0.17037335176960444,0.056433176628609805
MAC004867,0.148813969106783,0.1845174721933085,0.1067562121558092,0.0532095766828591,0.1729442580255205,0.0541568355308813,0.0809046339825386,0.11060913364674278,0.256228313740458,0.2541390193418402,0.1372990978487162,0.07381128274009402
MAC004868,0.3257083331989247,0.6095085501115242,0.1937098723304231,0.1249646079111728,0.3523384822028206,0.1315093685634975,0.3999019476158495,0.13456615171255876,0.20041984732824428,0.06217595701813297,0.06283761276891048,0.1501034253861652
MAC004869,0.2052142376091336,0.1693821560594795,0.1116252518468771,0.7537931990978487,0.1216111484217595,0.06641360166551,0.1959381720430107,0.1486541302887844,0.06426023594725885,0.1197548690396239,0.12463844545454544,1.08049160483546
MAC004870,0.307274680725319,0.4722740139240506,0.1509429144392209,0.12441360166551,0.3947743451309604,0.155861901387925,0.2509771659503022,0.24283814640698456,0.022983344899375435,0.14741773002014774,0.2499687716169327,0.33166487494963065
MAC004871,0.2433404970449966,0.1339048327137546,0.0821457353928811,0.1405829285218598,0.1163655913978494,0.3591346283830673,0.4223593012760242,0.20156480866353257,0.1227473976405274,0.1730852922095366,0.096705759888966,0.1387669577568838
MAC004872,0.3082061785762257,0.2200260220817843,0.4091430490261921,0.2213136711311589,0.3274163869039624,0.0425440666204025,0.1264267473118279,0.12242271505376344,0.20524219285218598,0.30834989919409,0.07903053435114503,0.2655083948959033
MAC004873,0.6951001350134408,0.4234401484014869,0.1398388180658159,0.1872158223455933,0.654478844190732,0.1323025671755725,0.1134855607790463,0.10138709677419355,0.05474809160305343,0.10517059993256912,0.09865995836224845,0.3397897918737408
MAC004874,0.2055137676292814,0.4827561344237918,0.5821108882392473,0.0700548229701596,0.1462787105439892,0.2102789729354615,0.006405641370047,0.2626856950973808,0.0756058292852186,0.19290866359973136,0.2561665510062457,0.25545466756212226
MAC004875,0.1242135661517797,0.0815464684014869,0.2557105440564137,0.2435454545454545,0.1844231026192075,0.1538327548230395,0.202696440564137,0.09572531900604432,0.06682720333102013,0.07853458697112156,0.09587855655794587,0.16808260564137004
MAC004876,0.7269456004701141,0.6093650537546469,0.1502162525184687,0.2498494102706454,0.1694983210208193,0.0861297709229701,0.2597004699126931,0.19757689724647415,0.09094031922276197,0.0688885157824043,0.7379021517002082,0.15319220436827957
